fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label,NLOS
17087,18451,13708,60,26368,1051,749.864,-78.487,-81.644,3.157,1.040223222,10714,10717.11818,-3.118176077,0,LOS
17708,18987,14207,60,26112,1049,749.864,-78.081,-81.347,3.266,1.041828358,10727,10717.11818,9.881823923,0,LOS
15198,17665,16352,56,5120,1049,744.512,-78.451,-81.752,3.301,1.04207722,10690,10717.11818,-27.11817608,0,LOS
16460,18973,11702,52,14080,1052,744.544,-78.024,-82.985,4.961,1.063583,10712,10717.11818,-5.118176077,0,LOS
15783,17740,16779,60,20736,1050,745.576,-78.577,-81.838,3.261,1.041500694,10704,10717.11818,-13.11817608,0,LOS
14026,17591,16772,52,35328,1020,746.648,-78.079,-81.467,3.388,1.043391949,10725,10717.11818,7.881823923,0,LOS
13040,18383,16392,52,51712,1050,747.712,-78.011,-81.25,3.239,1.041519786,10755,10717.11818,37.88182392,0,LOS
14374,16562,18099,56,256,1020,748.768,-78.064,-81.613,3.549,1.045462697,10777,10717.11818,59.88182392,0,LOS
14183,16694,17137,64,18432,1051,749.84,-78.335,-81.647,3.312,1.042279951,10732,10717.11818,14.88182392,0,LOS
17425,17405,10483,56,30208,1049,749.864,-78.544,-81.379,2.835,1.036094418,10725,10717.11818,7.881823923,0,LOS
14179,17126,14488,52,7168,1051,744.52,-78.068,-81.338,3.27,1.04188656,10687,10717.11818,-30.11817608,0,LOS
17396,17655,12055,56,28160,1050,745.616,-78.482,-81.568,3.086,1.039321118,10721,10717.11818,3.881823923,0,LOS
17235,18803,11337,56,30720,1020,745.616,-79.865,-81.048,1.183,1.014812496,10741,10717.11818,23.88182392,0,LOS
16371,18121,17507,60,50688,1050,747.704,-78.129,-81.688,3.559,1.045552868,10694,10717.11818,-23.11817608,0,LOS
16589,18902,12730,60,61184,1020,747.744,-78.4,-81.317,2.917,1.037206633,10729,10717.11818,11.88182392,0,LOS
14460,17830,17042,56,3840,1050,748.776,-78.048,-81.41,3.362,1.043076056,10708,10717.11818,-9.118176077,0,LOS
16599,19224,12956,56,28416,1051,749.872,-78.043,-81.052,3.009,1.038555668,10681,10717.11818,-36.11817608,0,LOS
17280,18049,12782,64,60160,1051,743.488,-78.403,-81.596,3.193,1.040725482,10730,10717.11818,12.88182392,0,LOS
17126,18209,13335,60,10240,1049,744.552,-78.135,-81.455,3.32,1.042490561,10731,10717.11818,13.88182392,0,LOS
16220,18664,17206,60,21504,1052,745.576,-78.287,-81.772,3.485,1.044515692,10710,10717.11818,-7.118176077,0,LOS
15880,17553,13615,52,25856,1050,745.608,-78.589,-81.52,2.931,1.037295296,10723,10717.11818,5.881823923,0,LOS
16508,18085,12980,52,43520,1020,746.68,-78.358,-81.39,3.032,1.038694198,10745,10717.11818,27.88182392,0,LOS
17349,16863,9391,56,48640,1050,746.68,-79.968,-82.916,2.948,1.036864746,10754,10717.11818,36.88182392,0,LOS
17200,17189,12428,56,59648,1051,747.744,-79.989,-81.136,1.147,1.014339472,10701,10717.11818,-16.11817608,0,LOS
15568,17004,17177,64,16640,1050,749.832,-78.37,-81.837,3.467,1.044238867,10732,10717.11818,14.88182392,0,LOS
16189,17877,14678,60,24832,1020,749.864,-78.748,-81.843,3.095,1.039302585,10683,10717.11818,-34.11817608,0,LOS
18129,18977,11093,64,64000,1021,743.488,-78.236,-81.288,3.052,1.039010174,10704,10717.11818,-13.11817608,0,LOS
15548,19008,17470,64,4608,1051,744.512,-78.004,-81.416,3.412,1.043741347,10722,10717.11818,4.881823923,0,LOS
15712,18519,17368,56,20736,1049,745.576,-78.323,-81.848,3.525,1.045005937,10723,10717.11818,5.881823923,0,LOS
16026,18057,11618,52,29440,1051,745.608,-78.208,-81.257,3.049,1.038985782,10750,10717.11818,32.88182392,0,LOS
14953,17498,13779,48,41728,1049,746.672,-78.333,-81.465,3.132,1.039983149,10758,10717.11818,40.88182392,0,LOS
12629,17113,16147,52,54272,1052,747.704,-78.001,-81.293,3.292,1.042204587,10696,10717.11818,-21.11817608,0,LOS
15815,16587,11570,68,60416,1050,747.744,-78.304,-81.05,2.746,1.035068451,10716,10717.11818,-1.118176077,0,LOS
14890,18113,16022,52,20992,1050,749.832,-78.215,-81.571,3.356,1.042907371,10747,10717.11818,29.88182392,0,LOS
16067,17756,14427,60,8448,1051,744.544,-78.575,-81.692,3.117,1.039669106,10677,10717.11818,-40.11817608,0,LOS
12660,17065,15293,48,22272,1049,745.576,-79.948,-81.22,1.272,1.015910342,10734,10717.11818,16.88182392,0,LOS
14276,17494,16767,52,35584,1051,746.648,-78.212,-81.582,3.37,1.043088017,10725,10717.11818,7.881823923,0,LOS
17307,17986,12402,56,60672,1020,747.744,-78.463,-81.6,3.137,1.039980628,10754,10717.11818,36.88182392,0,LOS
16495,18908,17456,60,4096,1050,748.768,-78.066,-81.627,3.561,1.045615249,10707,10717.11818,-10.11817608,0,LOS
17002,17914,13700,52,8960,1020,748.8,-79.936,-81.181,1.245,1.01557496,10746,10717.11818,28.88182392,0,LOS
13890,16981,17524,48,18432,1051,745.584,-78.165,-81.567,3.402,1.043523316,10729,10717.11818,11.88182392,0,LOS
14659,16720,18573,48,33024,1049,746.64,-78.169,-81.65,3.481,1.04453172,10771,10717.11818,53.88182392,0,LOS
15948,17550,17375,64,51968,1051,747.712,-78.066,-81.621,3.555,1.045538391,10711,10717.11818,-6.118176077,0,LOS
17094,18861,13589,60,59648,1050,747.744,-78.221,-81.428,3.207,1.04099922,10683,10717.11818,-34.11817608,0,LOS
16509,17501,14536,56,8192,1020,748.8,-78.465,-81.674,3.209,1.040897215,10693,10717.11818,-24.11817608,0,LOS
12871,16983,16955,48,19456,1050,749.84,-79.788,-81.398,1.61,1.020178473,10758,10717.11818,40.88182392,0,LOS
13619,17069,12056,60,59904,1049,743.488,-79.707,-82.734,3.027,1.037976589,10747,10717.11818,29.88182392,0,LOS
17370,18465,13180,60,10752,1051,744.552,-78.214,-81.498,3.284,1.041987368,10723,10717.11818,5.881823923,0,LOS
15822,17634,17241,52,36608,1051,746.648,-78.531,-81.842,3.311,1.042161694,10736,10717.11818,18.88182392,0,LOS
15690,18270,17177,64,52480,1050,747.712,-78.605,-80.085,1.48,1.018828319,10712,10717.11818,-5.118176077,0,LOS
13864,18090,18720,60,512,1052,748.768,-78.212,-81.527,3.315,1.0423848,10765,10717.11818,47.88182392,0,LOS
15901,18950,17292,52,5120,1050,748.768,-79.972,-81.341,1.369,1.017118491,10701,10717.11818,-16.11817608,0,LOS
16252,17406,15967,56,22528,1020,749.84,-78.467,-81.622,3.155,1.040207986,10722,10717.11818,4.881823923,0,LOS
18281,18015,10560,56,64000,1049,743.488,-79.836,-82.878,3.042,1.038103111,10744,10717.11818,26.88182392,0,LOS
16215,18074,10081,60,15872,1051,744.552,-78.255,-82.996,4.741,1.060583988,10702,10717.11818,-15.11817608,0,LOS
14084,16703,14985,60,22784,1049,745.584,-78.171,-81.29,3.119,1.039899707,10705,10717.11818,-12.11817608,0,LOS
14381,17377,17287,56,36864,1052,746.64,-78.167,-81.577,3.41,1.043624547,10722,10717.11818,4.881823923,0,LOS
14723,17573,11386,60,45568,1050,746.672,-79.976,-82.893,2.917,1.036473442,10708,10717.11818,-9.118176077,0,LOS
15595,17448,10412,60,63744,1020,747.744,-78.24,-82.997,4.757,1.060800102,10688,10717.11818,-29.11817608,0,LOS
17527,17481,11962,68,11776,1050,748.808,-78.673,-81.546,2.873,1.036518246,10723,10717.11818,5.881823923,0,LOS
13467,16566,15444,56,22016,1020,749.832,-78.026,-81.21,3.184,1.040806911,10705,10717.11818,-12.11817608,0,LOS
17776,19350,14275,56,59136,1051,743.48,-78.237,-81.526,3.289,1.042038933,10749,10717.11818,31.88182392,0,LOS
15266,17110,11008,56,13056,1051,744.544,-78.071,-82.969,4.898,1.062737764,10672,10717.11818,-45.11817608,0,LOS
15195,17323,12880,52,26368,1049,745.608,-78.25,-81.325,3.075,1.039297125,10693,10717.11818,-24.11817608,0,LOS
16783,18535,14038,68,42496,1052,746.672,-78.713,-81.718,3.005,1.038176667,10696,10717.11818,-21.11817608,0,LOS
14420,17036,16548,60,49920,1050,747.704,-78.356,-81.77,3.414,1.043570371,10691,10717.11818,-26.11817608,0,LOS
14772,17608,16864,60,1024,1020,748.768,-78.566,-81.926,3.36,1.042766591,10734,10717.11818,16.88182392,0,LOS
14021,16556,12933,52,8704,1050,748.8,-79.968,-82.975,3.007,1.037602541,10733,10717.11818,15.88182392,0,LOS
15697,18080,13646,52,26112,1020,749.864,-78.282,-81.437,3.155,1.040303007,10702,10717.11818,-15.11817608,0,LOS
15643,17029,12054,56,60160,1049,743.488,-78.271,-81.252,2.981,1.038085626,10707,10717.11818,-10.11817608,0,LOS
16169,17903,16915,60,5632,1051,744.512,-78.511,-81.827,3.316,1.04223612,10692,10717.11818,-25.11817608,0,LOS
17028,18784,14545,60,24064,1049,745.584,-78.173,-81.479,3.306,1.042290817,10710,10717.11818,-7.118176077,0,LOS
16941,17545,13107,56,26112,1052,745.608,-79.682,-82.887,3.205,1.040222384,10705,10717.11818,-12.11817608,0,LOS
14271,17167,15446,56,39168,1050,746.648,-78.354,-81.502,3.148,1.040176634,10710,10717.11818,-7.118176077,0,LOS
13007,16707,16305,60,54272,1020,747.704,-78.012,-81.333,3.321,1.042570374,10711,10717.11818,-6.118176077,0,LOS
16861,17607,10001,52,65024,1050,747.744,-79.732,-82.857,3.125,1.039193799,10780,10717.11818,62.88182392,0,LOS
14494,16660,16836,60,17152,1049,749.832,-78.501,-81.798,3.297,1.041999465,10713,10717.11818,-4.118176077,0,LOS
13935,17091,14354,56,23552,1051,749.84,-79.956,-81.165,1.209,1.015120816,10707,10717.11818,-10.11817608,0,LOS
17182,19147,15667,64,39936,1051,742.392,-78.093,-81.44,3.347,1.042859155,10720,10717.11818,2.881823923,0,LOS
16630,18768,11556,60,63232,1050,743.48,-78.279,-81.2,2.921,1.037315244,10728,10717.11818,10.88182392,0,LOS
13854,17307,14538,48,7168,1020,744.52,-78.126,-81.329,3.203,1.040997875,10725,10717.11818,7.881823923,0,LOS
12783,16904,16337,64,21248,1051,745.576,-78.076,-81.344,3.268,1.041856652,10755,10717.11818,37.88182392,0,LOS
16416,18689,12595,56,28416,1049,745.616,-79.977,-81.223,1.246,1.015579479,10692,10717.11818,-25.11817608,0,LOS
17122,18148,11740,64,45568,1051,746.672,-78.53,-81.378,2.848,1.036266395,10718,10717.11818,0.881823923,0,LOS
15939,17360,16504,64,55040,1049,747.704,-78.34,-81.652,3.312,1.042277253,10693,10717.11818,-24.11817608,0,LOS
12644,18071,15805,64,2560,1052,740.264,-79.924,-81.111,1.187,1.014851609,10727,10717.11818,9.881823923,0,LOS
17837,17851,13201,56,26880,1021,749.872,-78.623,-81.755,3.132,1.039835671,10708,10717.11818,-9.118176077,0,LOS
16958,18629,15699,64,23040,1050,749.84,-79.788,-81.024,1.236,1.015491051,10679,10717.11818,-38.11817608,0,LOS
16484,18319,11343,60,63232,1049,743.48,-79.697,-82.831,3.134,1.039323939,10768,10717.11818,50.88182392,0,LOS
13176,16489,15827,52,5376,1051,744.512,-79.94,-81.221,1.281,1.016024518,10722,10717.11818,4.881823923,0,LOS
15382,17753,12536,56,11008,1049,744.552,-78.178,-81.268,3.09,1.039525186,10726,10717.11818,8.881823923,0,LOS
16954,18611,13676,56,26624,1051,745.616,-78.32,-81.459,3.139,1.040079162,10684,10717.11818,-33.11817608,0,LOS
16634,18635,17464,60,36352,1049,746.648,-78.2,-81.812,3.612,1.046189258,10751,10717.11818,33.88182392,0,LOS
17361,17921,11720,52,45312,1052,746.672,-78.613,-81.537,2.924,1.037194866,10700,10717.11818,-17.11817608,0,LOS
16808,18236,13129,60,43264,1050,746.68,-79.693,-82.884,3.191,1.040041158,10731,10717.11818,13.88182392,0,LOS
13423,17146,15960,52,54784,1020,747.704,-78.253,-81.487,3.234,1.041327489,10742,10717.11818,24.88182392,0,LOS
14860,17209,16496,60,768,1050,748.768,-78.4,-81.766,3.366,1.042933673,10697,10717.11818,-20.11817608,0,LOS
16751,18617,12142,56,12800,1020,748.8,-78.361,-81.364,3.003,1.038322635,10746,10717.11818,28.88182392,0,LOS
17369,18831,13879,60,25856,1051,749.864,-78.19,-81.543,3.353,1.042882722,10698,10717.11818,-19.11817608,0,LOS
12330,17290,15888,60,21504,1049,749.832,-79.889,-81.201,1.312,1.016422787,10724,10717.11818,6.881823923,0,LOS
16906,16424,9003,60,32256,1051,749.872,-78.3,-82.866,4.566,1.058314176,10736,10717.11818,18.88182392,0,LOS
13369,16610,16483,60,50688,1051,743.448,-78.071,-81.373,3.302,1.042294834,10710,10717.11818,-7.118176077,0,LOS
16615,18149,16798,64,5632,1047,744.512,-78.403,-81.861,3.458,1.044105455,10728,10717.11818,10.88182392,0,LOS
16520,18529,11145,52,64000,1050,743.488,-79.878,-82.888,3.01,1.037682466,10777,10717.11818,59.88182392,0,LOS
17163,17778,10874,64,13568,1020,744.544,-78.501,-81.323,2.822,1.035948587,10732,10717.11818,14.88182392,0,LOS
14655,17038,17305,56,19456,1050,745.584,-78.419,-81.785,3.366,1.042923271,10723,10717.11818,5.881823923,0,LOS
16074,17965,16976,56,33024,1020,746.64,-78.476,-80.056,1.58,1.020133544,10724,10717.11818,6.881823923,0,LOS
16993,19406,16485,56,38912,1049,746.648,-78.109,-81.435,3.326,1.042581521,10675,10717.11818,-42.11817608,0,LOS
17340,18469,12948,52,60416,1051,747.744,-78.081,-81.367,3.286,1.042084502,10686,10717.11818,-31.11817608,0,LOS
16964,17556,10127,64,64000,1049,747.744,-78.487,-81.171,2.684,1.034196746,10694,10717.11818,-23.11817608,0,LOS
14535,17227,17437,64,2560,1051,748.776,-78.323,-81.728,3.405,1.04347382,10778,10717.11818,60.88182392,0,LOS
16003,18810,17272,64,17920,1050,749.832,-78.037,-81.654,3.617,1.046349808,10718,10717.11818,0.881823923,0,LOS
13874,16783,16469,60,17408,1020,749.832,-78.23,-81.518,3.288,1.042029912,10720,10717.11818,2.881823923,0,LOS
17414,17204,11366,60,28672,1050,749.864,-78.656,-81.484,2.828,1.035954028,10710,10717.11818,-7.118176077,0,LOS
15854,18361,14441,52,57856,1051,743.48,-78.251,-81.488,3.237,1.041366883,10685,10717.11818,-32.11817608,0,LOS
16775,17752,15700,68,6912,1049,744.52,-78.54,-81.891,3.351,1.042666157,10723,10717.11818,5.881823923,0,LOS
16362,17411,9671,64,15872,1051,744.552,-78.314,-82.953,4.639,1.059235897,10721,10717.11818,3.881823923,0,LOS
14118,17027,14951,52,23296,1050,745.584,-78.219,-81.423,3.204,1.040961915,10752,10717.11818,34.88182392,0,LOS
15793,18118,12069,56,28672,1052,745.608,-78.093,-81.258,3.165,1.040528601,10726,10717.11818,8.881823923,0,LOS
14027,17034,17793,52,34304,1050,746.64,-78.031,-81.491,3.46,1.044341352,10780,10717.11818,62.88182392,0,LOS
16928,18090,12042,52,45056,1020,746.672,-79.845,-81.056,1.211,1.015166886,10741,10717.11818,23.88182392,0,LOS
17230,18260,12094,68,61440,1050,747.736,-78.505,-81.438,2.933,1.037360678,10697,10717.11818,-20.11817608,0,LOS
14778,17779,17292,52,4352,1020,748.768,-78.189,-81.588,3.399,1.043471588,10752,10717.11818,34.88182392,0,LOS
16660,18682,12336,56,12544,1051,748.8,-79.98,-81.107,1.127,1.014091023,10763,10717.11818,45.88182392,0,LOS
14054,17440,16852,56,19712,1049,749.84,-78.079,-81.425,3.346,1.042854032,10731,10717.11818,13.88182392,0,LOS
18035,18294,12131,52,28672,1051,749.864,-79.9,-81.081,1.181,1.014780976,10676,10717.11818,-41.11817608,0,LOS
14075,17069,14735,64,56320,1052,743.456,-78.045,-81.221,3.176,1.040694471,10703,10717.11818,-14.11817608,0,LOS
17178,17594,9943,60,64256,1050,743.488,-78.424,-81.105,2.681,1.034185963,10724,10717.11818,6.881823923,0,LOS
14606,17795,16520,56,2816,1020,744.52,-78.159,-81.488,3.329,1.042592664,10728,10717.11818,10.88182392,0,LOS
16828,17586,9887,56,15872,1050,744.552,-79.707,-82.8,3.093,1.038804622,10761,10717.11818,43.88182392,0,LOS
15221,16334,18500,56,32768,1020,746.64,-78.279,-81.751,3.472,1.044354169,10736,10717.11818,18.88182392,0,LOS
16568,18229,13175,56,43520,1051,746.68,-78.518,-81.523,3.005,1.038271479,10694,10717.11818,-23.11817608,0,LOS
16315,18816,10865,64,48640,1049,746.68,-79.806,-82.814,3.008,1.037691402,10732,10717.11818,14.88182392,0,LOS
12525,16811,14894,48,54784,1051,747.704,-79.905,-81.098,1.193,1.01493023,10746,10717.11818,28.88182392,0,LOS
17582,17933,12677,60,11008,1049,748.808,-78.323,-81.489,3.166,1.040422354,10680,10717.11818,-37.11817608,0,LOS
15815,17790,17061,64,21504,1051,749.832,-78.401,-81.869,3.468,1.04423413,10683,10717.11818,-34.11817608,0,LOS
17951,19201,13563,56,27392,1050,749.872,-78.229,-81.491,3.262,1.041698092,10741,10717.11818,23.88182392,0,LOS
14224,17704,15313,56,5632,1050,744.512,-79.992,-81.352,1.36,1.0170017,10710,10717.11818,-7.118176077,0,LOS
14350,17273,16770,60,19968,1021,745.584,-78.244,-81.584,3.34,1.042686979,10731,10717.11818,13.88182392,0,LOS
17959,16891,10863,52,29184,1051,745.608,-78.407,-81.305,2.898,1.036960986,10713,10717.11818,-4.118176077,0,LOS
13658,17501,15030,52,39424,1049,746.648,-78.099,-81.328,3.229,1.04134496,10754,10717.11818,36.88182392,0,LOS
11993,17878,16370,52,50688,1051,747.704,-79.951,-81.21,1.259,1.015747145,10745,10717.11818,27.88182392,0,LOS
14326,16790,17077,52,1792,1049,748.768,-78.297,-81.611,3.314,1.042326015,10736,10717.11818,18.88182392,0,LOS
18016,17593,10792,60,14080,1052,748.8,-79.832,-82.886,3.054,1.038255336,10734,10717.11818,16.88182392,0,LOS
15296,18535,15909,64,21248,1050,749.832,-78.189,-81.604,3.415,1.04367622,10712,10717.11818,-5.118176077,0,LOS
14522,16702,17121,60,1792,1020,744.512,-78.37,-81.667,3.297,1.04206967,10713,10717.11818,-4.118176077,0,LOS
14470,16577,18523,52,16896,1051,745.576,-79.835,-81.431,1.596,1.019991232,10770,10717.11818,52.88182392,0,LOS
15992,18900,17025,64,21760,1049,745.576,-79.966,-81.302,1.336,1.016707101,10687,10717.11818,-30.11817608,0,LOS
16171,17709,14719,64,40960,1051,746.672,-78.739,-81.781,3.042,1.038633968,10732,10717.11818,14.88182392,0,LOS
17455,18584,12757,56,60928,1049,747.744,-78.034,-81.324,3.29,1.042161109,10687,10717.11818,-30.11817608,0,LOS
18326,17914,10325,52,64256,1052,747.744,-79.975,-82.99,3.015,1.037699281,10745,10717.11818,27.88182392,0,LOS
14733,16995,13046,64,9216,1050,748.8,-78.193,-81.127,2.934,1.03752254,10737,10717.11818,19.88182392,0,LOS
13664,16758,17359,56,18944,1020,749.84,-78.089,-81.555,3.466,1.044385253,10730,10717.11818,12.88182392,0,LOS
14769,17797,15426,52,6656,1049,744.52,-78.479,-81.675,3.196,1.04072427,10736,10717.11818,18.88182392,0,LOS
17025,18068,15570,56,23296,1051,745.584,-78.396,-81.748,3.352,1.042757284,10722,10717.11818,4.881823923,0,LOS
14507,18378,15592,64,37888,1049,746.64,-78.231,-81.425,3.194,1.040827805,10722,10717.11818,4.881823923,0,LOS
17456,17181,12254,64,43520,1051,746.68,-78.122,-81.192,3.07,1.039297509,10724,10717.11818,6.881823923,0,LOS
17404,17115,12588,48,59392,1050,747.744,-79.993,-81.123,1.13,1.014126236,10696,10717.11818,-21.11817608,0,LOS
15897,16756,11521,56,11520,1020,748.808,-78.248,-81.163,2.915,1.037253348,10693,10717.11818,-24.11817608,0,LOS
16336,17960,16603,52,22016,1050,749.832,-78.414,-81.656,3.242,1.041344658,10687,10717.11818,-30.11817608,0,LOS
14990,17583,17204,56,3584,1049,744.52,-78.42,-81.79,3.37,1.042973731,10683,10717.11818,-34.11817608,0,LOS
16982,18199,15055,56,7168,1051,744.52,-79.684,-82.906,3.222,1.040434717,10686,10717.11818,-31.11817608,0,LOS
17049,18324,14951,64,24320,1049,745.584,-78.242,-81.61,3.368,1.043045934,10734,10717.11818,16.88182392,0,LOS
14834,16161,17992,56,33024,1051,746.64,-78.363,-81.722,3.359,1.042864617,10725,10717.11818,7.881823923,0,LOS
14482,16885,12011,64,43520,1049,746.68,-79.914,-82.949,3.035,1.037978327,10780,10717.11818,62.88182392,0,LOS
15800,18704,17362,64,54016,1052,747.704,-78.2,-81.528,3.328,1.042557545,10710,10717.11818,-7.118176077,0,LOS
15245,16380,18655,52,0,1050,748.768,-78.263,-81.729,3.466,1.044286572,10739,10717.11818,21.88182392,0,LOS
15856,18537,14057,56,9216,1020,748.8,-78.093,-81.401,3.308,1.042359751,10719,10717.11818,1.881823923,0,LOS
14530,17885,16614,56,18944,1050,749.84,-78.2,-81.573,3.373,1.043132992,10682,10717.11818,-35.11817608,0,LOS
18034,16685,9514,60,31744,1020,749.872,-79.854,-82.762,2.908,1.03641646,10735,10717.11818,17.88182392,0,LOS
17180,19338,15801,64,56320,1049,743.456,-79.914,-81.263,1.349,1.016880647,10744,10717.11818,26.88182392,0,LOS
13912,17062,15886,56,4864,1051,744.512,-78.013,-81.372,3.359,1.043056926,10688,10717.11818,-29.11817608,0,LOS
15821,18187,18002,56,19200,1049,745.584,-78.811,-80.135,1.324,1.016799685,10686,10717.11818,-31.11817608,0,LOS
16263,19061,15439,64,23552,1020,745.584,-79.897,-81.269,1.372,1.017172109,10722,10717.11818,4.881823923,0,LOS
16810,17941,12900,56,26880,1050,745.616,-79.836,-81.032,1.196,1.01498071,10742,10717.11818,24.88182392,0,LOS
14317,17068,16799,52,51712,1024,747.712,-78.38,-81.674,3.294,1.042026027,10701,10717.11818,-16.11817608,0,LOS
15918,18216,11063,56,46848,1049,746.672,-78.036,-81.034,2.998,1.038418166,10714,10717.11818,-3.118176077,0,LOS
16693,18219,15153,52,57088,1019,747.712,-78.481,-81.654,3.173,1.040430168,10727,10717.11818,9.881823923,0,LOS
17722,18103,13070,56,59904,1050,747.744,-78.084,-81.292,3.208,1.041083961,10708,10717.11818,-9.118176077,0,LOS
16021,17880,16638,64,5888,1020,748.768,-78.242,-81.534,3.292,1.042074589,10724,10717.11818,6.881823923,0,LOS
17059,18739,12271,64,12544,1050,748.8,-78.192,-81.433,3.241,1.041449253,10720,10717.11818,2.881823923,0,LOS
13536,16826,14231,64,23296,1020,749.84,-79.939,-81.081,1.142,1.014285893,10697,10717.11818,-20.11817608,0,LOS
18625,18778,10501,60,48640,1051,742.424,-78.153,-81.155,3.002,1.038411833,10745,10717.11818,27.88182392,0,LOS
14172,16495,18145,56,0,1052,744.512,-79.717,-81.328,1.611,1.020208989,10761,10717.11818,43.88182392,0,LOS
15943,18915,17434,64,4864,1050,744.512,-78.253,-81.63,3.377,1.043154895,10721,10717.11818,3.881823923,0,LOS
